mean_size		:	1,	1
dof			:	1
num_meas		:	457
================================================
Time            omega_bi_b_11   cov_11          
================================================
2.420000,        -17.162582,     0.000025,       
2.430000,        -17.229002,     0.000025,       
2.440000,        -16.937567,     0.000025,       
2.450000,        -16.069272,     0.000025,       
2.460000,        -14.285571,     0.000025,       
2.470000,        -11.110962,     0.000025,       
2.480000,        -6.090874,      0.000025,       
2.490000,        -0.520955,      0.000025,       
2.500000,        0.000069,       0.000025,       
2.510000,        -0.009912,      0.000025,       
2.520000,        0.015511,       0.000025,       
2.530000,        -0.001049,      0.000025,       
2.540000,        0.011135,       0.000025,       
2.550000,        0.003316,       0.000025,       
2.560000,        -0.000471,      0.000025,       
2.570000,        -0.007348,      0.000025,       
2.580000,        -0.002603,      0.000025,       
2.590000,        0.001251,       0.000025,       
2.600000,        -0.010090,      0.000025,       
2.610000,        -0.002793,      0.000025,       
2.620000,        0.002972,       0.000025,       
2.630000,        0.003973,       0.000025,       
2.640000,        -0.000564,      0.000025,       
2.650000,        -0.006030,      0.000025,       
2.660000,        -0.006625,      0.000025,       
2.670000,        0.000305,       0.000025,       
2.680000,        0.000821,       0.000025,       
2.690000,        0.008987,       0.000025,       
2.700000,        0.002320,       0.000025,       
2.710000,        0.000240,       0.000025,       
2.720000,        0.000585,       0.000025,       
2.730000,        -0.001214,      0.000025,       
2.740000,        -0.003092,      0.000025,       
2.750000,        0.004752,       0.000025,       
2.760000,        -0.000850,      0.000025,       
2.770000,        0.001332,       0.000025,       
2.780000,        0.001720,       0.000025,       
2.790000,        -0.004332,      0.000025,       
2.800000,        -0.005041,      0.000025,       
2.810000,        -0.002682,      0.000025,       
2.820000,        -0.010821,      0.000025,       
2.830000,        0.003009,       0.000025,       
2.840000,        -1.609400,      0.000025,       
2.850000,        -7.728873,      0.000025,       
2.860000,        -12.190426,     0.000025,       
2.870000,        -14.904953,     0.000025,       
2.880000,        -16.401702,     0.000025,       
2.890000,        -17.070426,     0.000025,       
2.900000,        -17.253008,     0.000025,       
2.910000,        -17.076138,     0.000025,       
2.920000,        -16.392823,     0.000025,       
2.930000,        -14.913085,     0.000025,       
2.940000,        -12.186848,     0.000025,       
2.950000,        -7.749129,      0.000025,       
2.960000,        -1.616697,      0.000025,       
2.970000,        -0.002039,      0.000025,       
2.980000,        0.007355,       0.000025,       
2.990000,        0.006981,       0.000025,       
3.000000,        -0.000590,      0.000025,       
3.010000,        0.000982,       0.000025,       
3.020000,        0.005988,       0.000025,       
3.030000,        0.006673,       0.000025,       
3.040000,        0.000565,       0.000025,       
3.050000,        0.011713,       0.000025,       
3.060000,        0.004223,       0.000025,       
3.070000,        0.006566,       0.000025,       
3.080000,        -0.002257,      0.000025,       
3.090000,        -0.007112,      0.000025,       
3.100000,        0.005452,       0.000025,       
3.110000,        0.003115,       0.000025,       
3.120000,        0.003631,       0.000025,       
3.130000,        -0.004060,      0.000025,       
3.140000,        -0.003005,      0.000025,       
3.150000,        0.005561,       0.000025,       
3.160000,        -0.002000,      0.000025,       
3.170000,        0.007775,       0.000025,       
3.180000,        -0.003870,      0.000025,       
3.190000,        0.009787,       0.000025,       
3.200000,        -0.008620,      0.000025,       
3.210000,        -0.012137,      0.000025,       
3.220000,        0.001100,       0.000025,       
3.230000,        0.009168,       0.000025,       
3.240000,        0.005190,       0.000025,       
3.250000,        0.005631,       0.000025,       
3.260000,        -0.001058,      0.000025,       
3.270000,        0.001027,       0.000025,       
3.280000,        0.001509,       0.000025,       
3.290000,        -0.006124,      0.000025,       
3.300000,        0.008156,       0.000025,       
3.310000,        -0.517495,      0.000025,       
3.320000,        -6.071189,      0.000025,       
3.330000,        -11.114302,     0.000025,       
3.340000,        -14.270903,     0.000025,       
3.350000,        -16.063751,     0.000025,       
3.360000,        -16.931977,     0.000025,       
3.370000,        -17.239107,     0.000025,       
3.380000,        -17.167147,     0.000025,       
3.390000,        -16.653330,     0.000025,       
3.400000,        -15.438300,     0.000025,       
3.410000,        -13.119680,     0.000025,       
3.420000,        -9.221127,      0.000025,       
3.430000,        -3.250480,      0.000025,       
3.440000,        -0.006210,      0.000025,       
3.450000,        0.008021,       0.000025,       
3.460000,        0.003873,       0.000025,       
3.470000,        0.001342,       0.000025,       
3.480000,        0.000625,       0.000025,       
3.490000,        0.002090,       0.000025,       
3.500000,        -0.002036,      0.000025,       
3.510000,        0.002682,       0.000025,       
3.520000,        0.002769,       0.000025,       
3.530000,        0.004631,       0.000025,       
3.540000,        -0.005308,      0.000025,       
3.550000,        0.001241,       0.000025,       
3.560000,        -0.000606,      0.000025,       
3.570000,        0.009657,       0.000025,       
3.580000,        -0.008769,      0.000025,       
3.590000,        0.003335,       0.000025,       
3.600000,        -0.002821,      0.000025,       
3.610000,        -0.005213,      0.000025,       
3.620000,        0.006609,       0.000025,       
3.630000,        0.004801,       0.000025,       
3.640000,        0.004461,       0.000025,       
3.650000,        0.011066,       0.000025,       
3.660000,        0.003450,       0.000025,       
3.670000,        -0.005984,      0.000025,       
3.680000,        -0.000059,      0.000025,       
3.690000,        -0.005064,      0.000025,       
3.700000,        0.001708,       0.000025,       
3.710000,        -0.000404,      0.000025,       
3.720000,        0.002823,       0.000025,       
3.730000,        0.003985,       0.000025,       
3.740000,        0.008157,       0.000025,       
3.750000,        -0.002702,      0.000025,       
3.760000,        0.003406,       0.000025,       
3.770000,        -0.005552,      0.000025,       
3.780000,        0.005312,       0.000025,       
3.790000,        0.004906,       0.000025,       
3.800000,        -0.003730,      0.000025,       
3.810000,        0.000066,       0.000025,       
3.820000,        0.009520,       0.000025,       
3.830000,        -0.007148,      0.000025,       
3.840000,        0.001632,       0.000025,       
3.850000,        -0.004918,      0.000025,       
3.860000,        -0.004281,      0.000025,       
3.870000,        0.004351,       0.000025,       
3.880000,        0.002721,       0.000025,       
3.890000,        0.005229,       0.000025,       
3.900000,        0.007035,       0.000025,       
3.910000,        -0.006362,      0.000025,       
3.920000,        -0.003905,      0.000025,       
3.930000,        -0.004774,      0.000025,       
3.940000,        0.000871,       0.000025,       
3.950000,        0.007560,       0.000025,       
3.960000,        0.000656,       0.000025,       
3.970000,        -0.001737,      0.000025,       
3.980000,        0.000748,       0.000025,       
3.990000,        -0.006698,      0.000025,       
4.000000,        -0.003928,      0.000025,       
4.010000,        0.000363,       0.000025,       
4.020000,        -0.005442,      0.000025,       
4.030000,        -0.006117,      0.000025,       
4.040000,        0.011103,       0.000025,       
4.050000,        0.003243,       0.000025,       
4.060000,        -0.004649,      0.000025,       
4.070000,        -0.004611,      0.000025,       
4.080000,        -0.001908,      0.000025,       
4.090000,        -0.004170,      0.000025,       
4.100000,        -0.005832,      0.000025,       
4.110000,        0.008310,       0.000025,       
4.120000,        0.003291,       0.000025,       
4.130000,        0.000791,       0.000025,       
4.140000,        0.001209,       0.000025,       
4.150000,        -0.004832,      0.000025,       
4.160000,        -0.003271,      0.000025,       
4.170000,        0.000813,       0.000025,       
